rmsd,Rg,S1,S2,L1,L2,T,NC,nonNC
0.552057326286437,0.4398305865021637,0.315,0.0,0.0,0.0,0.0,0.12300000000000001,0.243
0.49032132550825197,0.33072461099346284,0.215,0.0,0.0,0.0,0.0,0.084,0.466
0.537174540384553,0.31737409078353745,0.0,0.0,0.0,0.013999999999999999,0.0,0.002,0.175
0.4584805940144613,0.17295829113341316,0.877,0.0,0.0,0.0,0.0,0.341,0.084
0.4220031775882753,0.09041524721480534,0.055999999999999994,0.0,0.0,0.0,0.061,0.047,0.619
0.4663597159625174,0.1088757941257711,0.0,0.0,0.972,0.0,0.0,0.006999999999999999,0.57
0.47453065724198307,0.317788417272811,0.873,0.0,0.0,0.0,0.0,0.33899999999999997,0.008
0.38364514769300606,0.21913267654912064,0.212,0.0,0.0,0.0,0.0,0.083,0.505
0.5182062838429363,0.36741552343246475,0.0,0.0,0.0,0.006999999999999999,0.0,0.001,0.11699999999999999
0.2589734444408417,0.05225117392505292,0.502,0.09,1.215,0.0,0.002,0.221,0.509
0.3729451055413249,0.0714022649848081,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.537
0.25034856197918354,0.05533560445631164,0.19399999999999998,0.8190000000000001,1.337,0.055,0.201,0.316,0.242
0.6682662689277261,0.5185065831875517,0.0,0.0,0.0,0.0,0.0,0.0,0.31
0.5993644823449304,0.37726728662185793,0.184,0.0,0.0,0.0,0.0,0.07200000000000001,0.35100000000000003
0.5710580071982102,0.45667986373262126,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999
0.051425051068383,0.08245097136543604,0.8490000000000001,1.26,0.608,1.499,0.774,1.071,0.0
0.5989429655328945,0.4392781511831323,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998
0.5403197042897442,0.3882699567259,0.21,0.0,0.0,0.0,0.0,0.08199999999999999,0.376
0.3784896728381051,0.04120246754442498,0.0,0.0,0.0,0.0,0.015,0.006,0.693
0.6140202976557181,0.4557591382009023,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.35600000000000004
0.26967348659252294,0.05717705551974959,0.845,0.11699999999999999,0.122,0.055,0.402,0.524,0.078
0.3433416555883402,0.10381180370131665,0.21899999999999997,0.0,0.0,0.0,0.0,0.085,0.28300000000000003
0.4433384131513245,0.17774606389835199,0.0,0.0,0.0,0.0,0.02,0.008,0.6940000000000001
0.26448558736746536,0.02739158456864011,0.324,0.122,0.486,0.0,0.013000000000000001,0.156,0.544
0.575305599688726,0.38919068225761894,0.0,0.0,0.0,0.0,0.0,0.0,0.49700000000000005
0.37673875684964825,0.07052757572967497,0.0,0.0,0.0,0.0,0.017,0.006999999999999999,0.557
0.5554294607827243,0.3105607218488169,0.098,0.0,0.0,0.0,0.0,0.038,0.527
0.3503777439123245,0.1482368106067581,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.251
0.3921403326740378,0.11476843752877275,0.191,0.0,0.0,0.0,0.015,0.081,0.364
0.45426542589410196,0.1377405395451616,0.005,0.0,0.0,0.109,0.006999999999999999,0.019,0.353
0.6684283907785091,0.5359543320136267,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002
0.39557731591063844,0.10487063806279356,0.205,0.0,0.0,0.0,0.09,0.11699999999999999,0.589
0.7985473882169839,0.6893472055980111,0.0,0.0,0.0,0.0,0.037000000000000005,0.015,0.40299999999999997
0.22716513731720758,0.09639996317097876,0.226,1.0,1.094,0.068,0.223,0.368,0.17800000000000002
0.2531046334424954,0.06472700487984541,0.8959999999999999,0.037000000000000005,0.243,0.048,0.35,0.508,0.115
0.3970364125676859,0.16356689070987948,0.0,0.0,0.0,0.0,0.0,0.0,0.315
0.7240037612269382,0.6489273547555472,0.187,0.0,0.0,0.0,0.0,0.073,0.3
0.5166823384455757,0.365389927262683,0.154,0.0,0.0,0.0,0.0,0.06,0.217
0.10648163159430626,0.06675260104962714,1.078,1.196,1.094,0.375,0.66,0.956,0.0
0.38199150481501903,0.22378234048430168,0.88,0.0,0.0,0.0,0.0,0.342,0.065
0.5960247722187997,0.3562747444986649,0.0,0.0,0.0,0.0,0.022000000000000002,0.009000000000000001,0.34600000000000003
0.1259362536882721,0.06463493232667349,1.115,1.037,1.094,0.763,1.069,1.1640000000000001,0.0
0.46723517395674585,0.1476843752877268,0.0,0.0,0.0,0.0,0.0,0.0,0.499
0.2160760027236471,0.09110579136359453,0.735,0.149,0.0,0.061,0.36700000000000005,0.47200000000000003,0.134
0.593171427645018,0.4236258171439094,0.226,0.0,0.0,0.0,0.0,0.08800000000000001,0.14400000000000002
0.2683765117862586,0.05805174477488264,0.7509999999999999,0.043,0.0,0.027000000000000003,0.387,0.46399999999999997,0.091
0.2398106416782854,0.09198048061872767,0.52,0.11699999999999999,1.337,0.0,0.094,0.271,0.369
0.27032197399565516,0.07002117668722964,0.306,0.0,0.0,0.0,0.125,0.171,0.35600000000000004
0.454849064556921,0.18497375932234608,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.703
0.5172984014785513,0.3160390387625449,0.0,0.0,0.0,0.0,0.0,0.0,0.192
0.22346875911935407,0.07209280913359738,0.835,0.261,0.0,0.061,0.37200000000000005,0.532,0.07
0.355079277585033,0.14855906454285975,0.33399999999999996,0.0,0.0,0.013999999999999999,0.02,0.14,0.284
0.4991407541908499,0.33178344535493964,0.18,0.0,0.0,0.0,0.0,0.07,0.257
0.3295937226419377,0.07964275849369304,0.135,0.0,0.0,0.0,0.11599999999999999,0.10099999999999999,0.5760000000000001
0.3897733536526053,0.10141791731884736,0.8,0.14400000000000002,0.0,0.0,0.066,0.363,0.09300000000000001
0.39486397976719295,0.08760703434306241,0.299,0.5479999999999999,0.0,0.0,0.05,0.231,0.11900000000000001
0.45141208132032035,0.1417456956081392,0.0,0.0,0.0,0.075,0.0,0.01,0.5720000000000001
0.12207775363963555,0.06666052849645529,1.062,1.037,0.972,0.518,0.75,0.978,0.0
0.48429039265912266,0.20826811527483657,0.35700000000000004,0.0,0.0,0.027000000000000003,0.031,0.155,0.292
0.40835251775234266,0.0880213608323359,0.07,0.0,0.0,0.055,0.002,0.035,0.308
0.5090626114587724,0.3327041708866586,0.075,0.0,0.0,0.0,0.0,0.028999999999999998,0.295
0.5075386660614117,0.2891078169597643,0.08900000000000001,0.0,0.0,0.0,0.0,0.034,0.187
0.4519308712428261,0.2185802412300894,0.0,0.0,0.0,0.0,0.0,0.0,0.239
0.7741642618592134,0.6746616333670932,0.0,0.0,0.0,0.0,0.07200000000000001,0.03,0.021
0.3791057358710807,0.11205229721020166,0.163,0.0,0.0,0.006999999999999999,0.10300000000000001,0.107,0.675
0.4454784215816608,0.15118313230825892,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.7340000000000001
0.2469115787425829,0.04447104318202748,0.8420000000000001,0.18100000000000002,0.0,0.034,0.4,0.529,0.09300000000000001
0.31834246619759415,0.07609796519657498,0.149,0.0,0.0,0.0,0.122,0.109,0.617
0.33938588242923384,0.0803333026424823,0.18,0.0,0.0,0.0,0.10300000000000001,0.113,0.608
0.4389611231801822,0.17668722953687516,0.0,0.0,0.0,0.0,0.006999999999999999,0.003,0.737
0.6919036347718945,0.5692385599852684,0.163,0.0,0.0,0.0,0.0,0.064,0.31
0.5866217048733829,0.43798913543872575,0.0,0.0,0.0,0.0,0.026000000000000002,0.011000000000000001,0.435
0.3215849032132551,0.042767700948347386,0.22399999999999998,0.0,0.0,0.0,0.013000000000000001,0.09300000000000001,0.445
0.5093220064200252,0.22378234048430168,0.035,0.0,0.0,0.0,0.009000000000000001,0.017,0.51
0.3923673032651341,0.05091612190406047,0.149,0.0,0.0,0.0,0.11199999999999999,0.10400000000000001,0.715
0.2640640705554295,0.05128441211674802,0.32899999999999996,1.026,1.337,0.21100000000000002,0.23,0.43700000000000006,0.19399999999999998
0.4599072663013521,0.21788969708130013,0.8540000000000001,0.0,0.0,0.0,0.035,0.34700000000000003,0.059000000000000004
0.627897928082747,0.4361476843752876,0.168,0.0,0.0,0.0,0.0,0.065,0.365
0.3431471093674005,0.04345824509713657,0.21,0.0,0.0,0.0,0.092,0.12,0.6709999999999999
0.5036477416426186,0.19307614400147316,0.196,0.0,0.0,0.0,0.0,0.076,0.293
0.5528355111701955,0.34297026056532537,0.187,0.0,0.0,0.0,0.0,0.073,0.46
0.6263091339450731,0.4288279163981217,0.0,0.0,0.0,0.0,0.024,0.01,0.35100000000000003
0.46434940501280764,0.276493877175214,0.168,0.0,0.0,0.0,0.0,0.065,0.402
0.14182419506501084,0.060813921370039645,0.88,0.84,1.337,0.722,0.9690000000000001,0.9940000000000001,0.0
0.397522778120035,0.06933063253844036,0.012,0.0,0.0,0.0,0.0,0.005,0.39299999999999996
0.24613339385882427,0.10201638891446463,0.478,0.149,1.215,0.0,0.10300000000000001,0.263,0.38
0.34758924807885605,0.1323082589080195,0.152,0.0,0.0,0.006999999999999999,0.11800000000000001,0.109,0.637
0.12515806880451347,0.05027161403185711,0.9329999999999999,1.005,1.094,0.77,1.002,1.061,0.0
0.1239259427385623,0.06689070987938507,0.968,0.845,1.215,0.763,1.0170000000000001,1.054,0.0
0.6902499918939075,0.5681336893472055,0.17300000000000001,0.0,0.0,0.0,0.0,0.067,0.505
0.2532019065529652,0.04387257158641022,0.371,0.11199999999999999,0.0,0.0,0.098,0.204,0.35600000000000004
0.3636717356765345,0.0714022649848081,0.0,0.0,0.0,0.0,0.004,0.002,0.545
0.4157452741480497,0.08774514317282027,0.0,0.0,0.0,0.0,0.059000000000000004,0.025,0.626
0.439479913102688,0.08834361476843754,0.065,0.0,0.0,0.08199999999999999,0.0,0.036000000000000004,0.331
0.37291268117116827,0.06592394807108001,0.0,0.0,0.0,0.0,0.037000000000000005,0.015,0.631
0.5744625660646543,0.41266918331645336,0.175,0.0,0.0,0.0,0.0,0.068,0.22699999999999998
0.5394118219253592,0.25826351164717787,0.009000000000000001,0.0,0.0,0.0,0.009000000000000001,0.006999999999999999,0.509
0.48643040108945884,0.12563299880305684,0.002,0.0,0.122,0.0,0.002,0.003,0.436
0.6074381505139264,0.4460915201178528,0.201,0.0,0.0,0.0,0.0,0.078,0.456
0.6602574494990434,0.5386704723321977,0.0,0.0,0.0,0.0,0.0,0.0,0.109
0.3247624914886028,0.11080931774238097,0.21,0.0,0.0,0.0,0.033,0.095,0.293
0.23861093998249083,0.06306969892275116,0.8959999999999999,0.064,0.0,0.08900000000000001,0.385,0.531,0.193
0.42475924905158713,0.12139766135714943,0.0,0.0,0.0,0.0,0.0,0.0,0.519
0.45280632923705455,0.1660988859221067,0.845,0.0,0.0,0.0,0.0,0.32899999999999996,0.168
0.23903245679452675,0.05989319583832067,0.385,0.9840000000000001,1.337,0.17,0.256,0.457,0.19899999999999998
0.3946370091760968,0.10063530061688616,0.39399999999999996,0.021,0.0,0.0,0.0,0.157,0.40299999999999997
0.4423981064167829,0.25559340760519283,0.0,0.0,0.0,0.040999999999999995,0.0,0.005,0.23
0.27946564637981913,0.04543780499033238,0.301,0.872,1.337,0.075,0.214,0.375,0.289
0.4920073927563957,0.2879108737685296,0.0,0.0,0.0,0.0,0.0,0.0,0.375
0.26286436885963493,0.07770923487708323,0.882,0.0,0.0,0.198,0.48100000000000004,0.569,0.057999999999999996
0.42842320287928404,0.24500506399042435,0.259,0.0,0.0,0.0,0.0,0.10099999999999999,0.252
0.24130216270548943,0.031672958291133514,0.39,0.191,0.0,0.0,0.136,0.24100000000000002,0.344
0.538666061411757,0.3519473344995856,0.22899999999999998,0.0,0.0,0.0,0.0,0.08900000000000001,0.436
0.5159690023021303,0.368060031304668,0.159,0.0,0.0,0.0,0.0,0.062,0.33399999999999996
0.5202165947926461,0.3307706472700487,0.0,0.0,0.0,0.0,0.0,0.0,0.233
0.6162251548263674,0.4194825522511739,0.275,0.0,0.0,0.0,0.0,0.107,0.193
0.6713790084627607,0.49129914372525557,0.0,0.0,0.0,0.0,0.044000000000000004,0.018000000000000002,0.20600000000000002
0.5136020232806977,0.29094926802320226,0.149,0.0,0.0,0.0,0.0,0.057999999999999996,0.382
0.23462274245322784,0.10302918699935561,0.47100000000000003,0.122,1.337,0.0,0.096,0.254,0.365
0.5134074770597581,0.2449129914372525,0.145,0.0,0.0,0.0,0.0,0.055999999999999994,0.491
0.514996271197432,0.2724887211122364,0.17300000000000001,0.0,0.0,0.0,0.0,0.067,0.489
0.5733601374793295,0.41013718810422617,0.0,0.0,0.0,0.0,0.042,0.017,0.061
0.5238481242501865,0.2459718257987295,0.23800000000000002,0.0,0.0,0.0,0.0,0.09300000000000001,0.365
0.27657987743588086,0.060399594880766086,0.243,0.005,0.0,0.0,0.142,0.154,0.402
0.4920073927563957,0.2511278887763558,0.254,0.0,0.0,0.0,0.0,0.099,0.361
0.4804643169806426,0.21126047325292335,0.20800000000000002,0.0,0.0,0.0,0.0,0.081,0.555
0.36791932816705036,0.06454285977350155,0.005,0.0,0.0,0.0,0.002,0.003,0.637
0.5852923056969619,0.38467912715219593,0.7609999999999999,0.0,0.0,0.0,0.002,0.297,0.084
0.47605460263934374,0.15113709603167305,0.0,0.0,0.0,0.0,0.0,0.0,0.5870000000000001
0.5070523005090626,0.3147960592947242,0.19399999999999998,0.0,0.0,0.0,0.0,0.075,0.499
0.2325475827632048,0.08687045391768713,0.7440000000000001,0.128,0.0,0.040999999999999995,0.40700000000000003,0.486,0.081
0.4639278882007717,0.10896786667894302,0.023,0.0,0.0,0.0,0.0,0.009000000000000001,0.581
0.39826853863363704,0.060905993923211575,0.387,0.021,0.0,0.0,0.0,0.154,0.43700000000000006
0.6865860380662107,0.5625632998803055,0.0,0.0,0.0,0.0,0.006999999999999999,0.003,0.055
0.03959015596122045,0.069606850197956,1.099,1.1540000000000001,1.215,1.485,0.748,1.1420000000000001,0.0
0.5354560487662527,0.2149894116563852,0.023,0.0,0.0,0.0,0.0,0.009000000000000001,0.512
0.4124379883920755,0.05989319583832067,0.033,0.0,0.0,0.027000000000000003,0.006999999999999999,0.019,0.309
0.25028371323887033,0.0609520301997975,0.385,0.154,0.0,0.006999999999999999,0.136,0.233,0.301
0.3845530300573911,0.11237455114630338,0.14,0.0,0.0,0.0,0.077,0.086,0.602
0.2558282805356506,0.09211858944848544,0.679,0.0,0.0,0.341,0.5379999999999999,0.5329999999999999,0.132
0.44567296780260046,0.2053678298499218,0.0,0.0,0.0,0.0,0.0,0.0,0.275
0.2521643267079537,0.060675812540281794,0.37799999999999995,0.191,0.0,0.0,0.14400000000000002,0.24,0.285
0.38854122758665416,0.07131019243163617,0.425,0.027000000000000003,0.0,0.0,0.0,0.17,0.465
0.2607567847994553,0.06684467360279907,0.821,0.149,0.486,0.048,0.42,0.529,0.105
0.7624590642326774,0.6303747352914095,0.0,0.0,0.0,0.0,0.004,0.002,0.035
0.0511008073668169,0.06173464690175862,1.02,1.074,0.0,0.838,0.623,0.95,0.0
0.5607146331182516,0.3985820826811527,0.0,0.0,0.0,0.0,0.0,0.0,0.247
0.49849226678771763,0.23952674707669652,0.079,0.0,0.0,0.0,0.0,0.031,0.366
0.26526377225122405,0.06118221158272721,0.46399999999999997,0.17,0.0,0.0,0.10300000000000001,0.252,0.312
0.12963263188612562,0.0651873676457049,0.9590000000000001,0.93,1.215,0.804,0.975,1.053,0.0
0.26040011672773256,0.06969892275112792,0.677,0.0,0.0,0.177,0.488,0.489,0.046
0.11821925359099897,0.07057361200626106,1.1320000000000001,0.92,1.215,0.552,0.693,0.968,0.0
0.48377160273661685,0.28128164994015276,0.268,0.0,0.0,0.0,0.0,0.10400000000000001,0.265
0.541000616063033,0.33035632078077526,0.0,0.0,0.0,0.0,0.033,0.013999999999999999,0.158
0.26195648649524983,0.02508977073934259,0.546,0.053,1.337,0.0,0.004,0.233,0.542
0.46438182938296424,0.23607402633275024,0.133,0.0,0.0,0.0,0.0,0.052000000000000005,0.396
0.6206348691676664,0.45087929288279155,0.0,0.0,0.0,0.0,0.0,0.0,0.10099999999999999
0.4568917998767874,0.11499861891170253,0.0,0.0,0.0,0.0,0.002,0.001,0.588
0.2596543562141306,0.0671669275389007,0.37799999999999995,0.17,0.0,0.0,0.129,0.23,0.271
0.4130864757952077,0.14791455667065656,0.0,0.0,0.0,0.0,0.0,0.0,0.344
0.43442171135825686,0.13235429518460545,0.0,0.0,0.0,0.0,0.002,0.001,0.465
0.2481761291786907,0.03475738882239207,0.418,0.07400000000000001,0.608,0.0,0.0,0.18,0.512
0.4356538374242081,0.13470214529048896,0.138,0.0,0.0,0.0,0.0,0.054000000000000006,0.613
0.365292954184365,0.06596998434766602,0.18,0.532,0.0,0.0,0.022000000000000002,0.17,0.152
0.1506436237476087,0.06721296381548662,1.006,0.282,0.972,0.23199999999999998,0.542,0.703,0.043
0.5884374696021529,0.4492219869256975,0.033,0.0,0.0,0.0,0.0,0.013000000000000001,0.312
0.4377614214843877,0.11974035540005534,0.005,0.0,0.0,0.048,0.0,0.008,0.446
0.35349048344735906,0.06799558051744775,0.327,0.39899999999999997,0.0,0.013999999999999999,0.042,0.214,0.098
0.11264226192406211,0.06822576190037753,1.143,1.1059999999999999,0.7290000000000001,0.565,0.772,1.035,0.0
0.641516163548523,0.5779854525365987,0.154,0.0,0.0,0.0,0.0,0.06,0.31
0.2444473266106806,0.05390847988214717,0.679,0.0,0.0,0.382,0.442,0.498,0.20600000000000002
0.6891475633085826,0.5022097412761256,0.0,0.0,0.0,0.0,0.015,0.006,0.384
0.45290360234752436,0.15076880581898533,0.212,0.0,0.0,0.0,0.002,0.084,0.452
0.23138030543756685,0.1037197311481448,0.499,0.106,1.337,0.0,0.066,0.25,0.35200000000000004
0.2675010537920301,0.07103397477212055,0.9259999999999999,0.0,0.0,0.198,0.503,0.595,0.076
0.4999837878149217,0.35171715311665586,0.142,0.0,0.0,0.0,0.0,0.055,0.37
0.35225835738140787,0.1599300248595894,0.18899999999999997,0.0,0.0,0.0,0.002,0.07400000000000001,0.44799999999999995
0.4426250770078792,0.2369947518644693,0.0,0.0,0.0,0.0,0.006999999999999999,0.003,0.395
0.6749781135501443,0.5486143080747629,0.0,0.0,0.0,0.0,0.0,0.0,0.261
0.583703511559288,0.4204953503360647,0.182,0.0,0.0,0.0,0.0,0.071,0.424
0.6797444959631659,0.5688242334959946,0.0,0.0,0.0,0.0,0.0,0.0,0.162
0.49285042638046755,0.31304668078445813,0.163,0.0,0.0,0.0,0.0,0.064,0.41100000000000003
0.2801465581531079,0.03821010956633827,0.36200000000000004,1.1540000000000001,1.215,0.109,0.182,0.43700000000000006,0.264
0.6413216173275834,0.4649203572415062,0.23800000000000002,0.0,0.0,0.0,0.0,0.09300000000000001,0.46399999999999997
0.33296585713822513,0.10178620753153492,0.138,0.0,0.0,0.102,0.068,0.095,0.654
0.49943257352225934,0.21236534389098619,0.044000000000000004,0.0,0.0,0.0,0.05,0.038,0.638
0.5654485911611167,0.37786575821747537,0.289,0.0,0.0,0.0,0.0,0.113,0.299
0.5444051749294769,0.2673326581346101,0.861,0.0,0.0,0.0,0.0,0.335,0.11699999999999999
0.6251418566194352,0.4229352729951201,0.121,0.0,0.0,0.0,0.0,0.047,0.496
0.7788009467916085,0.677746063898352,0.0,0.0,0.0,0.0,0.068,0.027999999999999997,0.085
0.6003372134496288,0.43301721756744316,0.175,0.0,0.0,0.0,0.0,0.068,0.384
0.2713595538406667,0.07066568455943283,0.705,0.0,0.0,0.27899999999999997,0.542,0.536,0.12
0.33205797477384,0.03305404658871198,0.233,0.0,0.0,0.0,0.12,0.141,0.573
0.24869491910119643,0.03724334775803337,0.52,0.08,1.215,0.0,0.0,0.225,0.48
0.5266041957134984,0.14524445262867142,0.856,0.0,0.0,0.0,0.011000000000000001,0.33799999999999997,0.14
0.22988878441036278,0.07941257711076324,0.478,0.133,1.337,0.0,0.10099999999999999,0.26,0.311
0.47842158166077625,0.15578675996685395,0.063,0.0,0.0,0.0,0.0,0.025,0.575
0.2644531629973088,0.07084982966577669,1.013,0.0,0.0,0.23199999999999998,0.494,0.63,0.03
0.5113647417398917,0.2569744959027714,0.161,0.0,0.0,0.0,0.0,0.063,0.524
0.6716708277941702,0.5202559616978177,0.0,0.0,0.0,0.0,0.0,0.0,0.166
0.24895431406244933,0.07195470030383952,0.758,0.021,0.0,0.040999999999999995,0.34299999999999997,0.447,0.115
0.43737232904250833,0.23170058005708508,0.156,0.0,0.0,0.0,0.0,0.061,0.46299999999999997
0.4714179177069486,0.26788509345364153,0.0,0.0,0.0,0.0,0.0,0.0,0.12300000000000001
0.3547226095133102,0.17318847251634287,0.39399999999999996,0.0,0.0,0.109,0.033,0.182,0.17300000000000001
0.7680036315294575,0.6353926894392782,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.27699999999999997
0.26134042346227426,0.014087100635300658,0.429,0.069,0.365,0.0,0.011000000000000001,0.18600000000000003,0.617
0.30187088615803637,0.12139766135714943,0.812,0.0,0.486,0.109,0.381,0.49200000000000005,0.077
0.2632858856716708,0.1004511555105423,0.728,0.053,0.122,0.006999999999999999,0.293,0.41600000000000004,0.10099999999999999
0.5200220485717065,0.19804806187275575,0.0,0.0,0.0,0.0,0.0,0.0,0.228
0.39998703025193744,0.1183592671024768,0.415,0.021,0.0,0.0,0.0,0.165,0.40700000000000003
0.1035634382802114,0.0540005524353191,0.912,0.92,1.094,0.7020000000000001,0.8590000000000001,0.97,0.0
0.5560455238156999,0.2988214713193998,0.203,0.0,0.0,0.0,0.0,0.079,0.325
0.23484971304432412,0.10519289199889512,0.47600000000000003,0.128,0.972,0.0,0.081,0.248,0.469
0.4676566907687818,0.2351993370776172,0.147,0.0,0.0,0.0,0.0,0.057,0.406
0.04393502156220616,0.07517723966485601,0.924,1.1059999999999999,0.0,1.015,0.593,0.929,0.0
0.361466878505885,0.05358622594604554,0.0,0.0,0.0,0.0,0.006999999999999999,0.003,0.636
0.5437566875263448,0.2595525273915846,0.289,0.0,0.0,0.0,0.0,0.113,0.28800000000000003
0.2617943646444668,0.0497191787128257,0.359,0.175,0.0,0.0,0.096,0.21,0.304
0.47080185467397295,0.242611177607955,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0.47174216140851466,0.16614492219869262,0.0,0.0,0.0,0.034,0.0,0.005,0.496
0.5710255828280536,0.35558420034987565,0.175,0.0,0.0,0.0,0.0,0.068,0.402
0.6065626925196979,0.43642390203480336,0.0,0.0,0.0,0.055,0.0,0.006999999999999999,0.28600000000000003
0.4345514088388833,0.146487432096492,0.0,0.0,0.0,0.0,0.006999999999999999,0.003,0.802
0.5736519568107389,0.3053586225946046,0.11199999999999999,0.0,0.0,0.0,0.0,0.044000000000000004,0.35200000000000004
0.4826691741512921,0.23888223920449309,0.215,0.0,0.0,0.0,0.0,0.084,0.478
0.39823611426348043,0.06509529509253296,0.261,0.457,0.0,0.0,0.061,0.205,0.16899999999999998
0.5583476540968191,0.29495442408617983,0.7190000000000001,0.0,0.0,0.0,0.0,0.28,0.134
0.27657987743588086,0.060399594880766086,0.25,0.005,0.0,0.0,0.142,0.157,0.309
0.24652248630070359,0.0714022649848081,0.579,0.0,0.0,0.3,0.36700000000000005,0.418,0.191
0.34535196653805006,0.060491667433938016,0.0,0.0,0.0,0.0,0.002,0.001,0.526
0.6369443273564411,0.5055703894668999,0.19399999999999998,0.0,0.0,0.0,0.0,0.075,0.42
0.6315618819104439,0.43545714022649834,0.8909999999999999,0.0,0.0,0.0,0.0,0.34700000000000003,0.027000000000000003
0.7349631983398722,0.6341957462480433,0.0,0.0,0.0,0.0,0.004,0.002,0.254
0.23984306604844202,0.11403185710339747,0.495,0.133,1.337,0.0,0.09,0.262,0.345
0.4034888622288512,0.06693674615597092,0.1,0.0,0.0,0.08199999999999999,0.0,0.05,0.419
0.4945040692584547,0.18455943283307252,0.845,0.0,0.0,0.0,0.0,0.32899999999999996,0.125
0.3830290846600305,0.06546358530522052,0.0,0.0,0.0,0.0,0.02,0.008,0.6409999999999999
0.22239875490418598,0.052941718073842195,0.845,0.106,0.365,0.061,0.44,0.54,0.11900000000000001
0.47294186310430925,0.2177515882515422,0.191,0.0,0.0,0.0,0.0,0.07400000000000001,0.546
0.6135015077332123,0.4668078445815302,0.0,0.0,0.0,0.0,0.0,0.0,0.33
0.49421224992704516,0.253659883988583,0.889,0.0,0.0,0.0,0.0,0.34600000000000003,0.11800000000000001
0.11348529554813397,0.05059386796795883,1.041,1.175,1.094,0.6679999999999999,0.8270000000000001,1.046,0.0
0.4893161700333971,0.29550685940521126,0.142,0.0,0.0,0.0,0.0,0.055,0.355
0.45335754352971697,0.17825246294079738,0.226,0.0,0.0,0.0,0.006999999999999999,0.091,0.39799999999999996
0.4688563924645764,0.255547371328607,0.006999999999999999,0.0,0.0,0.0,0.0,0.003,0.273
0.3804999837878149,0.07006721296381548,0.31,0.0,0.0,0.027000000000000003,0.015,0.131,0.287
0.5099056450828443,0.20325016112696806,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.586
0.48331766155442435,0.2677930209004695,0.187,0.0,0.0,0.0,0.0,0.073,0.488
0.7185240426704712,0.6069422705091612,0.0,0.0,0.0,0.0,0.026000000000000002,0.011000000000000001,0.05
0.7909925099704939,0.6939047969800203,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.272
0.5257935864595831,0.27630973206887033,0.18899999999999997,0.0,0.0,0.0,0.0,0.07400000000000001,0.322
0.8669303848772738,0.8530061688610623,0.0,0.0,0.0,0.0,0.0,0.0,0.025
0.4782594598099932,0.32952766780222814,0.156,0.0,0.0,0.0,0.0,0.061,0.37200000000000005
0.6258551927628806,0.42523708682441763,0.25,0.0,0.0,0.0,0.0,0.09699999999999999,0.308
0.5121429266236504,0.37703710523892825,0.19399999999999998,0.0,0.0,0.0,0.002,0.076,0.41700000000000004
0.49534710288252654,0.3485406500322254,0.17300000000000001,0.0,0.0,0.0,0.0,0.067,0.293
0.39512337472844594,0.0900009207255317,0.401,0.037000000000000005,0.0,0.0,0.0,0.162,0.415
0.4003761226938166,0.07255317189945686,0.133,0.0,0.0,0.0,0.131,0.106,0.6859999999999999
0.35699231542427284,0.05786759966853886,0.077,0.0,0.0,0.006999999999999999,0.0,0.031,0.337
0.3726532862099154,0.13838504741736493,0.34299999999999997,0.0,0.0,0.027000000000000003,0.035,0.152,0.276
0.46259848902435075,0.16172543964644143,0.161,0.0,0.0,0.0,0.061,0.08800000000000001,0.6829999999999999
0.6136636295839953,0.462434398305865,0.159,0.0,0.0,0.0,0.0,0.062,0.221
0.5765701501248338,0.4372525550133505,0.18899999999999997,0.0,0.0,0.0,0.0,0.07400000000000001,0.415
0.15988456924224245,0.05943283307246119,1.052,0.292,0.365,0.245,0.47700000000000004,0.693,0.096
0.6572419830744788,0.49387717521406865,0.159,0.0,0.0,0.0,0.002,0.063,0.379
0.26944651600142666,0.0711260473252923,0.41100000000000003,0.10099999999999999,0.0,0.0,0.151,0.24,0.311
0.3986252067053597,0.10717245189209108,0.408,0.021,0.0,0.0,0.0,0.162,0.406
0.44596478713400994,0.1784826443237271,0.0,0.0,0.0,0.0,0.006999999999999999,0.003,0.759
0.5488148892707759,0.3171899456771936,0.0,0.0,0.0,0.0,0.0,0.0,0.314
0.5409681916928764,0.3285609059939232,0.233,0.0,0.0,0.0,0.0,0.091,0.22899999999999998
0.6996206348691677,0.5362765859497283,0.0,0.0,0.0,0.0,0.02,0.008,0.27899999999999997
0.2749262345578937,0.07011324924040149,0.7909999999999999,0.0,0.0,0.3,0.547,0.575,0.14400000000000002
0.4385396063681463,0.11573519933707764,0.009000000000000001,0.0,0.0,0.027000000000000003,0.0,0.006999999999999999,0.331
0.39515579909860254,0.16619095847527854,0.0,0.0,0.0,0.0,0.0,0.0,0.318
